index,block,slot,field,source_expression,causal_scope
1611,markov_active_assignment,1,pickup_robot_slot,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1612,markov_active_assignment,1,dog_robot_slot,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1613,markov_active_assignment,1,receiving_robot_slot,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1614,markov_active_assignment,1,stair_slot,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1615,markov_active_assignment,1,resource_count,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1616,markov_active_assignment,1,participant_count,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1617,markov_active_assignment,1,travelled,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1618,markov_active_assignment,1,handover_count,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1619,markov_active_assignment,1,handover_duration_total,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1620,markov_active_assignment,1,finish_deadline_margin,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1621,markov_active_assignment,1,pickup_final_present,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1622,markov_active_assignment,1,pickup_final_floor,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1623,markov_active_assignment,1,pickup_final_x,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1624,markov_active_assignment,1,pickup_final_y,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1625,markov_active_assignment,1,pickup_final_z,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1626,markov_active_assignment,1,pickup_final_tasks_completed,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1627,markov_active_assignment,1,pickup_final_standby_slot,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1628,markov_active_assignment,1,dog_final_present,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1629,markov_active_assignment,1,dog_final_floor,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1630,markov_active_assignment,1,dog_final_x,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1631,markov_active_assignment,1,dog_final_y,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1632,markov_active_assignment,1,dog_final_z,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1633,markov_active_assignment,1,dog_final_tasks_completed,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1634,markov_active_assignment,1,dog_final_standby_slot,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1635,markov_active_assignment,1,receiver_final_present,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1636,markov_active_assignment,1,receiver_final_floor,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1637,markov_active_assignment,1,receiver_final_x,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1638,markov_active_assignment,1,receiver_final_y,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1639,markov_active_assignment,1,receiver_final_z,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1640,markov_active_assignment,1,receiver_final_tasks_completed,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1641,markov_active_assignment,1,receiver_final_standby_slot,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1642,markov_active_assignment,2,present,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1643,markov_active_assignment,2,task_slot,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1644,markov_active_assignment,2,remaining_time,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1645,markov_active_assignment,2,elapsed_time,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1646,markov_active_assignment,2,scheduled_duration,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1647,markov_active_assignment,2,mode_single_car,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1648,markov_active_assignment,2,mode_single_dog,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1649,markov_active_assignment,2,mode_car_dog_car,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1650,markov_active_assignment,2,pickup_robot_slot,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1651,markov_active_assignment,2,dog_robot_slot,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1652,markov_active_assignment,2,receiving_robot_slot,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1653,markov_active_assignment,2,stair_slot,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1654,markov_active_assignment,2,resource_count,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1655,markov_active_assignment,2,participant_count,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1656,markov_active_assignment,2,travelled,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1657,markov_active_assignment,2,handover_count,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1658,markov_active_assignment,2,handover_duration_total,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1659,markov_active_assignment,2,finish_deadline_margin,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1660,markov_active_assignment,2,pickup_final_present,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1661,markov_active_assignment,2,pickup_final_floor,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1662,markov_active_assignment,2,pickup_final_x,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1663,markov_active_assignment,2,pickup_final_y,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1664,markov_active_assignment,2,pickup_final_z,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1665,markov_active_assignment,2,pickup_final_tasks_completed,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1666,markov_active_assignment,2,pickup_final_standby_slot,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1667,markov_active_assignment,2,dog_final_present,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1668,markov_active_assignment,2,dog_final_floor,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1669,markov_active_assignment,2,dog_final_x,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1670,markov_active_assignment,2,dog_final_y,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1671,markov_active_assignment,2,dog_final_z,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1672,markov_active_assignment,2,dog_final_tasks_completed,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1673,markov_active_assignment,2,dog_final_standby_slot,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1674,markov_active_assignment,2,receiver_final_present,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1675,markov_active_assignment,2,receiver_final_floor,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1676,markov_active_assignment,2,receiver_final_x,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1677,markov_active_assignment,2,receiver_final_y,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1678,markov_active_assignment,2,receiver_final_z,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1679,markov_active_assignment,2,receiver_final_tasks_completed,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1680,markov_active_assignment,2,receiver_final_standby_slot,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1681,markov_active_assignment,3,present,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1682,markov_active_assignment,3,task_slot,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1683,markov_active_assignment,3,remaining_time,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1684,markov_active_assignment,3,elapsed_time,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1685,markov_active_assignment,3,scheduled_duration,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1686,markov_active_assignment,3,mode_single_car,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1687,markov_active_assignment,3,mode_single_dog,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1688,markov_active_assignment,3,mode_car_dog_car,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1689,markov_active_assignment,3,pickup_robot_slot,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1690,markov_active_assignment,3,dog_robot_slot,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1691,markov_active_assignment,3,receiving_robot_slot,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1692,markov_active_assignment,3,stair_slot,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1693,markov_active_assignment,3,resource_count,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1694,markov_active_assignment,3,participant_count,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1695,markov_active_assignment,3,travelled,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1696,markov_active_assignment,3,handover_count,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1697,markov_active_assignment,3,handover_duration_total,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1698,markov_active_assignment,3,finish_deadline_margin,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1699,markov_active_assignment,3,pickup_final_present,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1700,markov_active_assignment,3,pickup_final_floor,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1701,markov_active_assignment,3,pickup_final_x,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1702,markov_active_assignment,3,pickup_final_y,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1703,markov_active_assignment,3,pickup_final_z,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1704,markov_active_assignment,3,pickup_final_tasks_completed,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1705,markov_active_assignment,3,pickup_final_standby_slot,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1706,markov_active_assignment,3,dog_final_present,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1707,markov_active_assignment,3,dog_final_floor,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
1708,markov_active_assignment,3,dog_final_x,see Stage12Encoder._markov_v3_context,all_active_completion_events_and_planned_final_states
